,COORD.COOR2,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1
87,-17.4,-0.511393,0.112706,1.04336,2.38278,3.83383,5.63934,7.769710000000001,10.128,12.9443,16.6429,20.9163,25.5237,31.1058,37.2995,43.93,51.5324,59.8103,68.6584,77.6123,87.5332,97.5423,106.26,112.657,117.88,124.041,131.61700000000002,143.412,151.841,157.947,169.188,175.24,177.382,177.123,175.699,175.713,173.39,172.405,170.12599999999995,162.346,153.04,146.028,137.292,123.677,111.197,93.2312,75.9238,58.2206,35.8593,10.5045,-18.5655,-45.9601,-81.3966,-117.342,-155.27700000000004,-196.529,-230.167,-279.697,-311.994,-345.765,-376.207,-398.194,-420.451,-440.408,-451.455,-550.991,-478.349,-477.179,-472.035,-472.57,-467.11800000000005,-448.375,-428.276,-421.227,-399.136,-375.879,-364.831,-334.725,-311.313,-304.8040000000001,-281.783,-259.923,-238.093,-219.25
88,-17.6,-0.532094,0.0395904,0.8934479999999999,2.12226,3.45452,5.11876,7.08512,9.26923,11.8885,15.3267,19.3162,23.6218,28.8435,34.6487,40.8555,48.0019,55.806999999999995,64.1343,72.5825,81.94200000000001,91.4294,99.9257,106.325,111.582,117.564,124.792,136.292,144.495,150.533,161.372,167.575,169.824,169.48,168.016,168.106,166.615,166.22299999999996,164.372,157.572,149.53,143.709,135.806,123.854,112.597,96.1008,80.4352,64.077,43.8021,20.1472,-6.52645,-32.3764,-65.4178,-99.3399,-135.164,-174.44299999999996,-207.21400000000003,-255.085,-287.507,-320.421,-351.737,-373.542,-396.506,-416.582,-429.012,-525.44,-457.46,-458.218,-453.711,-455.273,-450.673,-433.244,-414.751,-408.299,-387.417,-365.218,-354.451,-325.641,-302.972,-295.9,-273.427,-252.069,-230.776,-212.436
89,-17.8,-0.543517,-0.0229829,0.756462,1.87842,3.09533,4.6212,6.4271400000000005,8.44075,10.8662,14.0485,17.7571,21.7637,26.6276,32.0463,37.8278,44.5152,51.8406,59.6356,67.5613,76.3387,85.2748,93.4745,99.7553,104.972,110.723,117.561,128.709,136.628,142.531,152.9,159.167,161.668,161.576,160.128,160.07399999999996,159.267,159.359,157.743,151.774,144.916,140.208,133.095,122.796,112.717,97.7197,83.735,68.7165,50.4514,28.4498,4.16544,-20.0997,-50.7207,-82.5433,-116.132,-153.262,-184.824,-230.235,-262.293,-294.188,-326.007,-347.30800000000005,-370.989,-390.924,-404.716,-497.35,-434.382,-436.955,-433.022,-435.68300000000005,-432.022,-416.12,-399.68,-393.406,-373.932,-353.1380000000001,-342.404,-315.119,-293.4770000000001,-285.603,-263.798,-243.087,-222.489,-204.742
90,-18.0,-0.546273,-0.07505010000000001,0.632494,1.6515400000000002,2.75681,4.14802,5.7972800000000015,7.64473,9.88005,12.812000000000001,16.2436,19.9555,24.4656,29.5012,34.8581,41.0859,47.9287,55.1827,62.5737,70.7524,79.113,86.9502,93.0236,98.1049,103.578,109.992,120.732,128.316,134.02200000000002,143.859,150.097,152.77700000000004,153.08700000000005,152.0,151.85,151.55700000000004,152.02200000000005,150.44299999999996,145.12,139.338,135.611,129.201,120.494,111.554,98.0534,85.8035,72.1007,55.8154,35.4241,13.4946,-9.19505,-37.3578,-67.0163,-98.3072,-133.153,-163.278,-205.779,-236.779,-267.605,-299.232,-319.781,-344.009,-363.825,-378.582,-466.976,-409.269,-413.482,-410.13,-413.92,-411.277,-397.122,-382.943,-376.572,-358.728,-339.55300000000005,-328.707,-303.21,-282.777,-273.945,-252.941,-233.035,-213.278,-196.165
91,-18.2,-0.540762,-0.116668,0.521605,1.44168,2.4392400000000003,3.70005,5.19699,6.88306,8.93261,11.6203,14.7801,18.2028,22.3648,27.0224,31.9573,37.7277,44.0878,50.7956,57.6432,65.2119,72.97800000000001,80.3954,86.1932,91.0495,96.1904,102.15,112.434,119.636,125.09,134.341,140.459,143.239,143.877,143.296,143.39,143.47,144.207,142.702,137.827,132.999,130.09799999999998,124.258,117.026,109.151,97.0858,86.6274,74.2108,59.8625,41.0471,21.4242,0.304693,-25.3746,-52.818999999999996,-81.8,-114.277,-142.74200000000005,-182.201,-211.68400000000003,-241.117,-271.665,-291.4,-315.7390000000001,-335.5780000000001,-350.72,-434.544,-382.217,-387.861,-385.337,-390.177,-388.619,-376.446,-364.254,-357.832,-341.885,-324.2270000000001,-313.381,-289.987,-270.67900000000003,-260.97,-240.916,-221.99,-203.187,-186.603
92,-18.4,-0.527177,-0.148142,0.423826,1.24859,2.14261,3.27759,4.6273800000000005,6.15728,8.02618,10.4766,13.3706,16.5107,20.3318,24.6182,29.1359,34.4535,40.3335,46.4936,52.7924,59.7451,66.9028,73.8517,79.3143,83.8876,88.6354,94.1166,103.889,110.668,115.823,124.437,130.355,133.164,134.047,133.887,134.36,134.72799999999998,135.681,134.559,130.156,126.146,123.91,118.486,112.544,105.582,94.8472,86.1691,75.0178,62.562,45.3083,27.9334,8.44767,-14.7646,-39.982,-66.6346,-96.7272,-123.267,-159.71200000000005,-187.428,-215.068,-243.8,-262.698,-286.498,-306.346,-321.442,-400.371,-353.46,-360.2390000000001,-358.915,-364.59,-364.125,-354.106,-343.537,-337.316,-323.369,-307.073,-296.502,-275.423,-257.117,-246.741,-227.818,-210.039,-192.21400000000003,-176.03
93,-18.6,-0.505957,-0.170033,0.338925,1.0722200000000002,1.86711,2.88111,4.0894900000000005,5.46881,7.16265,9.38361,12.0191,14.8841,18.3728,22.296999999999997,26.4042,31.2756,36.6662,42.2803,48.0293,54.3643,60.9054,67.3461,72.437,76.6895,81.0021,85.9876,95.185,101.504,106.307,114.245,119.886,122.659,123.712,123.882,124.638,125.227,126.351,125.746,122.098,118.787,117.081,112.107,107.238,100.981,91.4198,84.4345,74.5139,63.9021,48.2137,33.0113,15.2944,-5.51583,-28.5332,-52.8361,-80.60600000000001,-105.06,-138.515,-164.305,-189.931,-216.505,-234.373,-256.904,-276.308,-291.279,-364.716,-323.325,-330.93,-330.974,-337.334,-337.835,-329.9980000000001,-320.994,-315.306,-303.0540000000001,-288.202,-278.218,-259.387,-242.18,-231.34,-213.779,-197.181,-180.274,-164.513
94,-18.8,-0.478026,-0.182929,0.266178,0.912469,1.61282,2.51122,3.5840300000000003,4.81878,6.34382,8.34361,10.729000000000001,13.3277,16.4937,20.0661,23.7708,28.1916,33.0716,38.1446,43.3465,49.0668,54.9884,60.891000000000005,65.5969,69.4988,73.3673,77.8463,86.4219,92.2513,96.6461,103.873,109.17,111.838,112.991,113.407,114.355,115.093,116.334,116.157,113.375,110.694,109.438,105.185,101.202,95.6224,87.0207,81.5487,72.785,63.9199,49.7642,36.6625,20.7997,2.33438,-18.4973,-40.4538,-65.9655,-88.28299999999999,-118.735,-142.505,-166.003,-190.3,-206.899,-227.677,-245.946,-260.638,-327.672,-292.02,-300.203,-301.521,-308.569,-309.808,-304.085,-296.71,-291.871,-280.938,-267.715,-258.696,-241.856,-225.951,-214.875,-198.932,-183.317,-167.351,-152.136
95,-19.0,-0.444333,-0.187678,0.204824,0.768975,1.37959,2.16827,3.11167,4.20796,5.57115,7.35873,9.50347,11.8453,14.7002,17.92,21.2314,25.1865,29.5519,34.0921,38.7529,43.8658,49.1704,54.5136,58.8163,62.3458,65.7827,69.7515,77.678,82.9937,86.9444,93.4464,98.3399,100.834,102.024,102.599,103.657,104.477,105.78,105.935,103.914,101.808,100.949,97.5324,94.3295,89.6277,81.9585,77.7522,70.0401,62.7311,49.9892,38.9138,24.8966,8.73973,-9.90044,-29.534000000000002,-52.806000000000004,-72.9594,-100.431,-122.111,-143.411,-165.365,-180.531,-199.36900000000003,-216.092,-229.963,-289.994,-259.893,-268.471,-270.775,-278.32,-280.209,-276.444,-270.689,-266.872,-257.192,-245.771,-237.97,-222.933,-208.532,-197.503,-183.285,-168.445,-153.536,-138.998
96,-19.2,-0.40562,-0.185162,0.15429500000000002,0.6413220000000001,1.16718,1.85206,2.67296,3.63705,4.8457300000000005,6.43116,8.345260000000001,10.4408,12.9865,15.8418,18.7711,22.2611,26.1251,30.1443,34.2732,38.7903,43.4855,48.2564,52.1322,55.2747,58.2875,61.7494,69.0068,73.7922,77.2845,83.0691,87.5089,89.7784,90.9499,91.6057,92.7001,93.5468,94.851,95.2473,93.8763,92.2831,91.7559,89.0941,86.5961,82.8471,76.3365,73.1743,66.418,60.4617,49.0534,39.8499,27.6044,13.7119,-2.75573,-20.0976,-41.1341,-59.1166,-83.6419,-103.19,-122.257,-141.847,-155.48,-172.303,-187.329,-199.961,-252.806,-227.512,-236.202,-239.054,-246.677,-249.265,-247.36900000000003,-243.124,-240.408,-232.058,-222.626,-215.897,-202.735,-190.068,-179.40900000000005,-166.72099999999998,-152.66299999999995,-138.933,-125.291
97,-19.4,-0.362897,-0.176058,0.113755,0.528816,0.975332,1.5623200000000002,2.26819,3.10666,4.168819999999998,5.56302,7.2568100000000015,9.10812,11.3367,13.8293,16.3897,19.4309,22.8091,26.3223,29.9324,33.8697,37.9684,42.1622,45.5961,48.3443,50.9349,53.9005,60.4753,64.7213,67.7509,72.8231,76.7713,78.7868,79.8941,80.581,81.6498,82.4722,83.7239,84.2788,83.4437,82.2943,82.0327,80.0325,78.1469,75.2437,69.9633,67.7169,61.8628,57.1336,47.2091,39.5842,28.965999999999998,17.2806,2.94043,-12.15,-30.8755,-46.7554,-68.4098,-85.8061,-102.635,-119.871,-131.921,-146.705,-159.958,-171.21099999999996,-216.899,-195.748,-203.983,-207.095,-214.382,-217.509,-217.29,-214.56,-212.901,-205.84,-198.531,-192.604,-181.53,-170.65599999999995,-160.658,-149.269,-136.194,-123.766,-111.312
98,-19.6,-0.317441,-0.161313,0.08208739999999999,0.430482,0.803717,1.29899,1.89756,2.61756,3.54158,4.75598,6.23249,7.833010000000002,9.74849,11.8937,14.1003,16.7117,19.6225,22.6474,25.7559,29.134,32.6543,36.2751,39.2601,41.6149,43.7917,46.2801,52.1645,55.8698,58.4413,62.803999999999995,66.2335,67.9753,68.9838,69.6594,70.6534,71.4083,72.5769,73.2131,72.7983,72.0127,71.9544,70.5214,69.1429,66.9639,62.7804,61.3525,56.3606,52.7589,44.5051,38.2733,29.0798,19.4832,7.18962,-5.70448,-21.9672,-35.8877,-54.7991,-70.057,-84.6839,-99.6116,-110.074,-122.84,-134.314,-144.129,-182.92,-165.493,-172.877,-176.062,-182.729,-186.04,-186.846,-185.568,-184.741,-178.977,-173.74,-168.622,-159.60399999999996,-150.345,-141.197,-131.137,-119.407,-108.39,-97.3189
99,-19.8,-0.270565,-0.14215,0.058137,0.345298,0.651729,1.06168,1.56097,2.17046,2.96478,4.00435,5.25971,6.613180000000002,8.23183,10.0466,11.9156,14.1185,16.5831,19.1408,21.7691,24.613000000000003,27.5783,30.6391,33.1765,35.1466,36.9264,38.964,44.1564,47.3274,49.4554,53.1216,56.0162,57.4757,58.3608,58.9833,59.8659,60.5213,61.5836,62.2353,62.1298,61.6357,61.7281,60.7661,59.7916,58.221000000000004,54.9907,54.2476,50.0655,47.4553,40.8434,36.0661,28.2313,20.491999999999997,10.0646,-0.730372,-14.4931,-26.5558,-42.8152,-55.9746,-68.4678,-81.161,-90.0641,-100.871,-110.602,-118.977,-151.255,-137.172,-143.613,-146.655,-152.547,-155.747,-156.96,-156.612,-156.36,-152.014,-148.481,-144.29,-137.016,-129.285,-121.234,-112.642,-102.607,-93.0888,-83.495
100,-20.0,-0.22362,-0.11983,0.0407048,0.272194,0.518471,0.8497459999999999,1.25804,1.76545,2.43382,3.29721,4.33655,5.45696,6.79642,8.298969999999999,9.84851,11.6668,13.7085,15.8235,17.9965,20.3363,22.7757,25.2982,27.3981,28.9997,30.4081,32.0291,36.5349,39.185,40.8951,43.8885,46.2431,47.4242,48.1711,48.711999999999996,49.4586,49.9966,50.9287,51.5447,51.6458,51.3817,51.5742,50.9851,50.3289,49.2568,46.8384,46.6285,43.2022,41.4151,36.2712,32.9273,26.5944,20.4708,11.7758,2.8763,-8.50348,-18.7639,-32.4342,-43.5513,-53.9969,-64.5531,-71.9476,-80.8835,-88.9335,-95.899,-122.111,-110.998,-116.449,-119.197,-124.227,-127.131,-128.474,-128.569,-128.69299999999998,-125.611,-123.213,-119.953,-114.201,-107.987,-101.332,-94.2667,-86.0371,-78.0734,-70.0224
101,-20.2,-0.177995,-0.0956522,0.0285491,0.210056,0.402998,0.662454,0.988247,1.39852,1.94006,2.6333900000000003,3.47056,4.37305,5.4519400000000005,6.66217,7.9122,9.37178,11.0167,12.7173,14.4637,16.3339,18.2826,20.2973,21.979,23.2364,24.3071,25.554000000000002,29.3853,31.535999999999998,32.8643,35.2191,37.0413,37.9594,38.5647,39.0064,39.6072,40.0216,40.8097,41.3511,41.5632,41.4725,41.7133,41.3979,40.9831,40.2977,38.5547,38.7269,36.004,34.86,30.9716,28.8545,24.0509,19.3962,12.470999999999998,5.2851,-3.95842,-12.4871,-23.6525,-32.8008,-41.3039,-49.8451,-55.8104,-62.9896,-69.4525,-75.0707,-95.735,-87.22,-91.6806,-94.0422,-98.18299999999999,-100.687,-101.994,-102.334,-102.675,-100.542,-98.9015,-96.4842,-92.1176,-87.3063,-82.1006,-76.5176,-70.0223,-63.6019,-57.0989
102,-20.4,-0.135122,-0.0712059,0.0203846,0.157723,0.304316,0.499007,0.748712,1.06332,1.48275,2.0196400000000003,2.66946,3.37031,4.20819,5.14783,6.11996,7.24908,8.52633,9.84418,11.1962,12.6365,14.1353,15.6822,16.9743,17.9196,18.6952,19.6187,22.7948,24.4759,25.4697,27.2306,28.5404,29.2231,29.695,30.0318,30.4916,30.7888,31.4294,31.8756,32.1199,32.1379,32.382,32.2396,31.9918,31.5753,30.3754,30.7779,28.7085,28.0242,25.1641,24.0273,20.5866,17.2741,12.1013,6.59962,-0.737256,-7.69143,-16.459,-23.7323,-30.4216,-37.0946,-41.7376,-47.2984,-52.2979,-56.6622,-72.3657,-66.0763,-69.5839,-71.5172,-74.7886,-76.8431,-78.0149,-78.4644,-78.9021,-77.498,-76.4391,-74.7375,-71.5587,-67.9882,-64.0802,-59.8557,-54.9445,-49.9679,-44.9505
103,-20.6,-0.0967206,-0.04917,0.0148815,0.113984,0.220321,0.35773,0.535752,0.7602869999999999,1.0679299999999998,1.4626,1.94088,2.4572700000000003,3.0748900000000003,3.76733,4.48454,5.31424,6.25575,7.22589,8.22005,9.27479,10.3705,11.4989,12.4397,13.1134,13.6453,14.3041,16.8515,18.1011,18.8189,20.0425,20.8724,21.3563,21.7051,21.9434,22.2784,22.476999999999997,22.976,23.3271,23.5529,23.6111,23.8267,23.7693,23.6261,23.3722,22.5731,23.0547,21.5965,21.1894,19.1261,18.7188,16.4389,14.2898,10.7112,6.824139999999999,1.33073,-4.1711800000000006,-10.7645,-16.3064,-21.331,-26.3083,-29.756999999999998,-33.8616,-37.5457,-40.775,-52.1495,-47.7218,-50.3445,-51.8412,-54.2977,-55.8909,-56.8655,-57.3266,-57.7727,-56.9101,-56.2817,-55.1556,-52.9622,-50.4524,-47.6658,-44.6346,-41.1064,-37.4263,-33.7937
104,-20.8,-0.0644648,-0.0317335,0.010660700000000002,0.07773189999999999,0.149201,0.23903,0.354028,0.500163,0.708749,0.978065,1.30432,1.65728,2.07992,2.5535,3.04443,3.61153,4.25632,4.92044,5.60043,6.32076,7.067260000000001,7.835439999999998,8.47299,8.92105,9.26332,9.71559,11.6636,12.5182,13.0136,13.7566,14.2082,14.5302,14.7641,14.9189,15.1497,15.2722,15.6427,15.9074,16.0892,16.1483,16.3195,16.2952,16.2138,16.0537,15.5223,15.9559,15.0158,14.7519,13.2907,13.3728,12.0154,10.7782,8.552,6.08413,2.33293,-1.6693,-6.42065,-10.427,-13.9622,-17.4447,-19.8434,-22.6778,-25.2155,-27.4492,-35.1541,-32.2399,-34.0692,-35.1443,-36.865,-38.0104,-38.7517,-39.1511,-39.5389,-39.0548,-38.7223,-38.0347,-36.626,-34.9841,-33.1354,-31.1118,-28.7433,-26.1988,-23.7797
105,-21.0,-0.038963,-0.0186969,0.00682941,0.0482789,0.0915908,0.14548599999999998,0.212064,0.295867,0.422884,0.588418,0.78899,1.00644,1.26738,1.55934,1.86233,2.21237,2.61066,3.02112,3.4410199999999995,3.886,4.34571,4.81894,5.20905,5.47826,5.6783199999999985,5.96981,7.34293,7.8247300000000015,8.13438,8.50269,8.73905,8.93266,9.07005,9.1596,9.30609,9.37368,9.63077,9.81871,9.94812,9.99554,10.1179,10.1068,10.0626,9.96308,9.62307,9.92843,9.35667,9.18468,8.19989,8.52863,7.83242,7.19802,5.98609,4.66175,2.40213,-0.147729,-3.32131,-5.9881,-8.247110000000001,-10.4651,-11.9767,-13.7509,-15.3328,-16.7315,-21.4554,-19.7207,-20.8728,-21.5654,-22.6536,-23.3913,-23.8911,-24.1829,-24.4698,-24.2281,-24.0778,-23.7014,-22.8838,-21.9142,-20.8085,-19.5904,-18.1538,-16.5595,-15.1041
106,-21.2,-0.0200926,-0.00933217,0.00355222,0.0255993,0.0480694,0.0762624,0.109633,0.14969100000000002,0.21545300000000006,0.301862,0.407082,0.521094,0.658493,0.811797,0.971031,1.15517,1.36459,1.58072,1.80149,2.03572,2.27666,2.52478,2.72776,2.86491,2.96427,3.12974,3.94582,4.134519999999998,4.29691,4.45637,4.57802,4.67656,4.74447,4.787719999999998,4.86934,4.90119,5.05842,5.17897,5.25616,5.28682,5.36021,5.35571,5.33579,5.28161,5.10053,5.23194,4.93888,4.83926,4.24095,4.58411,4.30462,4.01835,3.46927,2.90437,1.78023,0.444933,-1.3689,-2.8967400000000003,-4.1325,-5.34134,-6.15089,-7.0976,-7.935869999999999,-8.68166,-11.1456,-10.2676,-10.8834,-11.2597,-11.8435,-12.2432,-12.5245,-12.6965,-12.8691,-12.767000000000001,-12.7137,-12.5387,-12.134,-11.6467,-11.0843,-10.4622,-9.72235,-8.86783,-8.12176
107,-21.4,-0.00770018,-0.00341329,0.00133276,0.010057,0.0186084,0.029633600000000006,0.0422463,0.056324800000000015,0.08145,0.11465999999999997,0.155568,0.199614,0.25311,0.31258,0.37433,0.445931,0.52717,0.611234,0.696896,0.787986,0.8812030000000001,0.977227,1.05521,1.10672,1.14335,1.21414,1.55224,1.60144,1.66429,1.7251900000000002,1.7713900000000002,1.80836,1.83298,1.84825,1.88307,1.89464,1.96636,2.02559,2.05767,2.07166,2.10258,2.10142,2.09631,2.07551,2.01202,2.01277,1.92367,1.87777,1.59604,1.80072,1.7217900000000002,1.62474,1.44914,1.26742,0.8554790000000001,0.374337,-0.386941,-1.03189,-1.53317,-2.01931,-2.33755,-2.71062,-3.03764,-3.33138,-4.28064,-3.95156,-4.19371,-4.34356,-4.57415,-4.73233,-4.84734,-4.9195699999999984,-4.99395,-4.9619,-4.94992,-4.8898,-4.741219999999998,-4.56003,-4.34829,-4.11393,-3.83247,-3.49171,-3.20898
108,-21.6,-0.00309773,-0.00128174,0.00052469,0.00411716,0.0074540000000000006,0.0119756,0.016944400000000002,0.0222005,0.0321618,0.0454037,0.0619632,0.07958380000000001,0.101208,0.125156,0.150002,0.178894,0.211581,0.24551,0.27998,0.316746,0.354178,0.392746,0.423886,0.444026,0.458222,0.489395,0.624263,0.643935,0.669205,0.6933739999999999,0.711626,0.726093,0.735392,0.741037,0.756612,0.761238,0.794284,0.823799,0.836641,0.8429270000000001,0.8555879999999999,0.8554370000000001,0.855059,0.8474360000000001,0.8281959999999999,0.794351,0.777058,0.7548050000000001,0.618055,0.729271,0.701589,0.667262,0.614192,0.545723,0.382555,0.217095,-0.109454,-0.386621,-0.597278,-0.798575,-0.927395,-1.07968,-1.2116,-1.3316,-1.7119799999999998,-1.58277,-1.68132,-1.74291,-1.8372,-1.9017,-1.95001,-1.98077,-2.01342,-2.00291,-2.00115,-1.97961,-1.92265,-1.85241,-1.76927,-1.67733,-1.56576,-1.42413,-1.31026
